R, m,likelihood
13.31049,2.10708,10.1328415527566
13.27123,2.12102,23.0234378597412
14.04443,2.14764,0.978042936084894
12.79494,1.91449,0.520353361560769
12.33819,2.10836,4.42460256007504
15.16823,2.04419,4.594996967302
13.3663,2.08813,2.59604725844429
12.79223,2.27998,0.575856413658393
15.32183,2.14446,4.24900891866972
14.93487,2.13558,15.0080292956732
12.39573,2.14151,2.14294286057157
13.18637,2.19409,0.536602170663101
17.95781,2.1205,17.1485406591899
13.47653,2.00997,3.20302365432969
17.21836,2.20162,2.90390400854909
13.34368,2.08444,12.3101164537017
11.59775,1.94823,2.54019219094117
11.06158,2.02434,1.31808050572113
14.22569,2.04966,31.8501767684811
13.20374,2.16563,7.0388827885238
23.63952,2.32953,0.831038973234728
13.29422,2.15686,2.99217546116904
17.84433,2.11168,7.43627115619144
14.47504,2.2361,0.907525015927064
12.07008,2.04227,7.26802287973603
12.02704,2.07159,3.49254690490493
15.86123,2.21188,3.64338543374504
12.90572,2.18892,8.43419221524058
15.87744,2.15218,4.73522963496115
13.68797,1.96409,4.9027298399749
15.18071,1.96463,8.52347791993045
17.55279,2.0858,6.57358470721254
14.10552,1.97849,4.00580039897772
14.05312,2.18472,0.566227689213476
12.97112,2.05976,7.7417356971433
18.02295,2.23387,5.03479040167558
11.69812,2.08094,4.85161340403751
12.83188,2.23304,0.427762468634317
18.94764,2.05586,7.61614623000762
11.89833,2.08968,3.92384599689231
11.85533,2.04996,6.67414170537669
13.81966,2.11044,6.09050490285645
15.4782,2.1153,12.8542965486214
13.8258,2.11836,1.52107217335355
17.63,2.01512,19.4939373854731
14.07058,2.2068,1.40128441729689
13.6384,2.01219,12.0500801330329
16.32004,2.16365,1.24090879196288
11.03722,2.0437,4.77051440456824
14.75237,2.11302,2.15658534902177
13.1781,2.16611,2.38576367102228
12.97941,2.22855,0.468643749674878
12.0704,2.17068,1.59659223353674
19.91103,2.19643,8.70640268853715
12.59592,1.96014,4.36847186485695
17.63491,2.07052,30.8594352723345
12.8631,2.06347,4.85206067016662
15.71158,2.27112,0.433801086584962
12.25355,1.98394,1.53663412587799
13.15487,2.10781,8.07597880863161
13.92871,2.09554,0.797786620799255
16.38456,2.00845,6.29461307013458
14.99481,2.09139,2.03829965043161
12.45672,2.11245,14.1671152919842
16.10226,2.10094,4.45432314332676
18.2815,2.15097,42.9941098069565
12.5428,2.22661,3.02592918720516
15.94259,2.2189,1.05590376915409
11.71736,1.95741,4.38129537379021
11.66217,2.1259,1.87093889326481
18.6082,2.14631,20.8999519301106
14.75361,2.07807,10.3708620260516
12.58351,2.05028,2.03347506654547
15.42549,1.83911,9.52871000323976
12.11883,2.14251,3.0519720317283
15.15273,2.17451,2.03863207787575
13.66237,2.11692,0.761833367234918
14.01218,2.03612,2.7371463606902
12.8498,2.17176,4.59235923270862
13.03778,2.15565,0.688606116612691
12.64981,2.072,6.13903690788989
12.78256,2.11233,5.48790192021688
12.6207,2.02536,7.0576610911144
12.40633,2.17068,2.44111422217557
14.76977,2.18566,2.15172223847968
18.37987,1.96881,26.578073089701
11.3485,2.08492,8.56751199451679
13.78001,1.94577,2.78025684012689
14.81681,2.17467,3.90824992476619
14.10879,2.22496,2.10449667805199
12.65218,2.06262,4.01993889692877
12.39269,2.14608,0.643657208767641
12.71428,2.0907,1.45988385164076
14.7602,2.18171,3.15126381435275
11.56283,2.15583,2.46052094149373
13.11035,2.1795,4.78484925332427
11.75694,2.08044,1.61520358833629
16.79427,2.12102,9.60098314067361
13.35353,2.06398,8.11444614847814
14.49499,2.10055,14.2728687038808
12.84747,2.04265,6.4423027366902
14.29474,2.15516,2.08841078204719
13.39765,2.18907,1.1866548792282
15.90303,2.0951,3.47612078824515
12.40566,2.13369,7.64917809581361
14.58744,2.10516,11.1562318711232
10.64457,1.84619,0.199975083104645
13.30062,2.09552,18.6146944397908
12.07749,2.01115,3.6679345493759
16.46698,2.12893,3.64140864251927
11.52219,2.01984,12.5004687675788
13.50511,2.13542,8.53825136612022
13.09757,2.21119,0.461312915008631
13.76201,2.19001,0.770501504018936
11.98207,2.15833,0.702927411497924
13.55326,2.16224,1.43332392117292
12.92703,2.1388,4.16965491935887
13.30672,2.07877,5.72108563320976
12.961,2.06461,24.0870989498025
16.9687,2.11278,10.3450059483784
13.45694,2.04952,1.87547238460687
12.85913,2.17415,2.07351437878546
12.98793,2.15859,16.7059255918074
14.42822,2.08782,4.84676938586585
15.11515,2.14709,17.4663336419052
17.19807,2.12213,2.60756872899277
15.43343,2.06821,10.1093835297924
14.08486,2.20571,1.5780636527755
12.61599,2.06562,6.72052043710265
12.53768,2.07367,0.815618108026987
20.10011,2.16224,1.98869625051209
14.87314,2.08914,4.41592736682667
15.16355,2.17426,0.6996573777821
13.08337,2.0391,25.5395224109309
16.32479,1.97839,34.5638047836306
21.4394,2.04776,21.7684705472593
13.4874,2.04847,49.8454790150533
13.24765,2.28109,0.180077065781072
14.61328,2.07567,8.46639687081972
16.88028,2.05851,19.51447974397
13.61331,1.96153,37.0109922647026
14.24903,2.13189,2.96346345901382
18.30818,2.19626,44.4721159832785
11.67093,2.00654,3.82625730815146
13.43857,1.85812,2.0545440350423
12.08302,2.02782,1.0186151926456
11.93318,2.01003,3.77321470346306
11.7244,2.06952,5.80784174792805
14.6457,2.12924,24.8212867355044
12.46196,2.07612,0.640683532447097
13.74617,2.1003,2.48000496000992
13.61711,2.06408,3.51897077142877
22.78349,2.19491,3.81254479740137
12.43813,1.98418,10.1517689457388
14.17203,2.24351,0.323288542783359
14.5464,2.16305,3.63842761712098
13.00172,2.04767,2.78891017756991
12.39638,2.12773,7.32037626734014
14.14099,2.14278,5.15248787877227
12.68758,2.04505,0.994349113985222
11.82416,2.08674,1.09237565487921
12.03854,2.12745,2.66396717992434
12.38273,2.18425,0.37033868583836
13.29091,2.17054,0.715069737176118
11.15495,2.01111,0.795085101933885
15.34999,2.09852,3.15171074859434
14.05106,1.96932,2.52613284427401
13.94901,1.97606,2.3841766961033
13.26627,2.11235,0.883039634350948
12.22607,2.06401,3.15907855996563
13.10447,2.21168,0.481435370671535
13.52177,2.12297,1.4702250032345
14.85534,2.09982,5.87633833605604
16.73319,2.15382,6.13308800981294
11.44941,1.95926,14.5617637208219
11.76849,2.21422,1.77633144923778
15.06897,2.20943,2.74158880554459
13.84175,2.10003,14.3079938761786
12.6536,2.09975,3.52398068858583
17.07833,2.08807,11.6634397816604
16.03528,2.11319,2.18515710186984
14.44708,1.97233,25.6009830777502
14.84649,2.13175,11.4746009707512
14.04167,1.89719,5.70743679013755
14.58406,2.21147,4.27748928488934
12.11196,1.93202,2.89218791123297
14.04756,2.17225,2.87169826491991
16.60686,1.98242,25.7871528404549
14.55101,2.05831,0.89165023058075
14.14498,2.14645,5.37374388736633
14.66194,2.12519,6.71758596830643
15.3189,2.17588,2.21674931447027
11.77817,2.11145,7.72893093427317
13.75096,2.13775,16.6594475727185
12.66314,1.94846,2.6444043082635
15.27943,2.10885,2.10030202343097
15.06143,2.09549,2.21406462411825
12.68589,2.0363,18.4291032398363
11.35511,2.11245,2.37035913311226
13.39977,2.11193,2.46333328406667
13.33672,2.05327,9.90246076149923
12.52288,2.10214,2.87658859605217
14.11561,2.19633,0.752503201901124
15.13547,2.11531,4.25655083173003
12.94299,2.10494,17.2628090042812
13.93971,2.09372,9.71128354034553
21.14398,1.90041,1.53190967860535
13.68409,2.0805,9.79307238059796
11.22976,1.9649,1.87737017985206
12.48052,2.1313,7.5078456987552
20.1157,1.9188,1.92287723967126
12.75267,1.96354,4.72690316938858
13.28654,2.20694,1.14592823051492
14.16997,2.10146,5.23247904392143
14.93705,2.04776,4.47934350741555
13.43229,2.13581,2.43654030768631
16.44244,2.18592,6.03693396197939
15.989,2.17113,0.903038906528249
11.58387,1.91992,0.518891543883955
15.37193,2.0785,3.49772647778944
15.4303,2.23851,2.45528918396009
20.03871,2.06681,14.8873769930476
16.63047,2.11311,13.6905658310858
12.17777,1.98432,1.26940282213635
14.82072,2.02683,2.00361853507434
14.04386,2.07702,33.1367221154483
16.88732,2.00846,6.56611752037138
13.12832,1.94211,6.77107666890112
13.37489,2.22016,0.538785265516073
11.53974,1.90831,1.67036931865635
13.46549,2.19773,0.996006015876336
20.4377,2.13748,173.190162798753
19.46967,2.21066,0.63466676821335
12.41204,2.06016,2.21454022823052
12.54302,2.07142,12.7695981407465
14.29512,1.97078,29.6973836604995
13.15531,2.06179,4.99039349252689
15.64331,2.08092,9.86339202051586
16.34974,2.24753,16.1285119834844
11.48819,2.0541,3.36956741493527
13.45374,2.07361,9.17018954781795
12.61721,1.94192,2.14594577195034
13.19059,2.1618,3.82945154594959
13.59975,2.03048,13.3253381304551
14.38029,2.09343,14.2302164415921
12.49904,2.08708,18.9955170579743
13.09679,2.05734,17.4073493829095
18.70585,2.1332,1.47631111189848
16.25668,2.09503,9.38658656779462
14.54206,2.18655,0.642763574845319
12.60539,2.06015,3.0321958555947
11.57987,1.9773,0.983514332754371
13.45574,2.05747,5.56133316278578
13.86236,2.06384,9.79326419288813
15.61744,2.06528,6.81658611734071
12.88898,2.20127,0.240539867679019
14.72665,2.02757,11.1906893464637
12.92925,2.15918,8.78649691154634
14.57366,2.14465,8.48975710804914
12.93888,2.06241,3.21127285222043
16.8713,2.06529,2.71895026768065
16.07665,2.12191,3.7914404440535
14.64367,2.18735,13.941168269901
15.0698,2.04448,6.70528913206737
15.45569,2.02037,15.1625424551189
12.77595,2.20467,1.90485261202914
14.02195,2.08829,7.20352108110444
13.80559,2.30791,0.914141958933087
12.89136,2.03453,13.2560944894415
18.31763,2.10474,1.53081218771431
13.48042,2.22896,0.571663116638712
12.56606,2.11887,1.26526222559625
19.45538,2.30342,1.21935308441459
11.76737,2.05978,0.461265250582347
13.42764,2.04164,3.3118614317177
13.06891,1.97529,2.79147149628455
13.37381,1.93622,0.622788710833596
17.12679,2.09992,3.1403879007135
12.69836,2.04131,1.61986078916378
12.83483,2.13023,25.0488452482341
15.46963,1.97262,20.2810959904273
11.35509,2.01019,8.85512135943823
12.32812,2.20526,7.90601331372642
14.94654,1.92969,3.09866137828458
12.8705,2.06496,7.61301521080439
15.2916,2.13186,9.3847366642892
16.06788,2.08782,35.5151472102852
11.83497,2.09113,0.976366082604476
11.82832,2.1019,2.0952193380364
13.99756,2.08173,2.37089864171217
12.52723,2.10694,1.23327372510329
16.96259,2.16938,9.16783556570129
12.08232,1.99331,0.529519101342543
16.8947,2.14663,2.07717537383964
11.21616,2.0483,2.716844982259
12.3542,2.22399,0.406112315234126
14.50214,2.14264,25.8825965420851
12.95074,2.15331,11.7441191323445
18.84918,2.10335,55.4938956714761
12.65911,1.92218,1.47640047658207
15.14364,1.97498,13.8458130261409
13.15544,2.11501,38.6100386100386
13.73429,2.07799,3.89688833466477
13.95791,1.92583,11.9192352618656
10.84506,1.95566,1.98674444108905
13.57823,2.08089,1.46595108707603
13.00196,2.13695,1.32050157931989
11.24772,2.08163,3.19947784521566
13.41861,2.19323,0.546870343057235
13.76774,2.10257,7.45778891474256
14.0498,2.02402,4.23542167858232
11.22952,1.92332,8.41403798096745
14.26276,2.07728,1.50593791319171
14.18249,2.11159,1.24662320938159
14.33333,2.18179,1.81269429817009
19.72043,2.1859,14.9696116882728
12.66272,2.22667,2.94928700986536
13.51894,1.93843,8.5820703386485
13.08202,2.00749,20.0212224958456
19.54751,2.04044,6.63151961271925
18.12685,1.98439,24.7653483246242
12.88497,2.13466,1.36011120269193
16.52008,2.13906,1.25304489910482
11.90377,1.95549,3.62745987122517
15.3662,2.15607,4.33991988507892
11.88146,2.20586,4.02168492511623
15.41857,2.00315,29.2954445583712
12.5053,2.07252,5.11386009501552
14.64526,2.04671,8.99814638184534
13.8315,2.32553,0.062455430243593
14.85797,2.18332,1.45473589269868
14.00537,2.21485,2.88461261094941
15.73405,2.32273,0.352040284673856
13.23964,2.02354,7.42252737056968
13.61111,2.12845,37.733001282922
15.21352,2.13253,1.04520402905249
14.45255,2.10613,4.84411633629793
12.85907,2.18648,0.858918364104084
11.93683,1.99681,3.63779229661103
15.18436,1.99308,8.11036585860388
13.37393,2.05882,0.852164754124904
17.07354,2.19887,1.77901122556083
14.52072,1.97222,1.60711760243768
11.90877,2.04436,0.952914584548299
16.40724,1.99257,39.7677563031894
16.07982,2.11871,5.70623177572227
11.88633,2.23526,0.487362210519031
17.11026,2.1528,5.39717835515592
15.9379,2.1834,0.416571723028126
15.99911,2.15663,2.86674234866467
14.85723,2.3218,0.1753049956314
13.55041,2.13289,1.89483657034581
14.75523,2.19557,1.530866087489
12.57639,2.13836,0.806208450032007
12.96184,2.07329,8.58560708827721
12.34841,2.12744,3.37114635831915
15.9446,2.11976,10.1574403250381
13.76993,2.15738,2.64749176630061
14.67656,1.88576,1.09976882859223
13.52937,1.99024,2.7865243681556
14.26782,2.07351,1.69197866753296
13.14877,2.01558,30.3434882874135
12.81085,2.13833,5.69187598540603
12.38765,2.04688,4.26023201223539
10.87843,2.0003,1.53558409012036
12.83718,2.06485,9.54909188136208
13.81963,2.09135,10.2145045965271
13.76104,1.96704,1.52900756705845
13.871,2.06661,7.22715676425737
12.74509,2.06514,21.368434548485
12.93691,2.29858,0.449020461862447
13.50321,2.07829,25.6390534061482
15.79057,1.94023,2.75443395005109
12.34648,2.08397,16.0880337205187
12.38142,2.09162,2.44031001698456
20.55966,2.1989,9.49658597734115
12.72935,1.9099,6.31217492299147
15.54826,2.16969,7.34090425258583
12.63061,2.11264,8.38356485944953
11.85025,2.13325,4.58782940615136
12.35271,2.09581,2.36221216444776
12.63309,1.99434,5.29327383693541
12.12529,2.07901,1.06143478385473
15.46339,2.12591,2.11916038865402
15.43968,2.01859,7.59947715597167
15.34771,2.05914,4.86206326516721
13.58247,2.08613,1.37481233811585
14.72292,2.1597,1.94973961227478
12.59691,2.05692,15.1837230488916
19.21411,2.0442,23.2541915680301
13.88497,2.18279,3.31865382126394
14.51498,2.0767,25.8879569224397
13.79821,2.04567,2.20305078472669
10.6637,1.95649,8.65021971558078
12.87329,2.11601,2.53937942645576
11.61697,2.05061,6.77318631003583
11.5801,2.00446,5.75678725217031
13.06873,2.03122,2.89745892851969
13.62671,2.22382,2.08893428839409
12.72323,2.01642,10.6638229805385
12.91762,2.09603,12.4971881326701
13.30554,2.14958,10.1479572162124
19.6398,2.1523,19.6401916882709
13.66176,2.17804,1.52760613425519
16.26525,2.18344,0.425016469388189
13.81252,2.2623,0.132174043608447
12.45341,2.05951,0.93810390438845
12.47963,2.04643,10.6271054952763
13.30481,1.97302,2.37129218825214
15.28817,2.15909,3.37657601685587
11.9097,2.0474,10.3529314325351
14.91384,2.09956,33.7849251663908
12.85214,2.04234,4.2310312292415
13.54102,2.05101,2.29104522065056
15.22998,1.96672,8.77600989933917
13.03073,2.11113,1.83930033015441
11.01911,2.05926,0.925425510649797
16.38165,2.07556,8.53591914777383
13.29963,2.13045,3.50882117643756
11.83106,2.2695,0.135700198095149
13.67679,2.13212,12.203009262084
13.72719,2.07235,1.43262165464936
11.88148,2.15053,4.05079699430863
15.4077,2.29071,1.39137597344142
11.42827,1.98988,0.58567108828816
14.51317,2.15954,2.65657875162051
14.61327,2.16818,8.26603403952818
15.15915,2.13672,4.78789619841042
19.37835,2.10826,39.4150802096882
15.78692,2.06318,45.2898550724638
18.57638,2.17041,3.76660602430967
12.17952,1.96469,9.87098621023226
15.87493,2.02623,31.1710981577881
12.41825,2.06958,15.7091914479162
16.64562,2.15669,29.4620234517707
13.40111,2.25755,0.256109885483026
14.33936,1.89536,1.90346392364826
14.65453,2.02759,12.2565541923544
14.01162,2.10651,52.0697734964853
12.65979,2.06812,8.37044229417082
14.94947,1.98803,10.6825052611338
14.13781,2.06341,21.359306249733
13.90213,2.16413,16.5341181528083
12.05673,2.08079,3.99094852873682
14.71863,2.15498,5.32997899988274
14.39243,2.15227,1.06089314472068
12.2755,1.97957,1.18182914059749
11.84418,2.20184,3.95183503459832
20.043,2.29054,2.26967353015942
13.34524,1.96548,28.6689028410883
11.24371,1.98702,1.34432091628914
11.1098,1.92827,33.7006706433458
11.664,2.04307,1.20582752325438
13.6922,2.02935,14.2249534132776
16.74854,2.20539,6.38806198975355
20.91547,2.07056,3.34739238133494
13.32719,2.00122,6.31408799313027
14.60415,2.02939,15.9568526703793
17.66844,2.20251,1.89881589840575
12.36776,1.97606,4.56062900195195
13.25599,2.1422,2.71454398375617
16.54559,1.94074,12.2877294733479
12.70653,2.21809,0.776905399337144
12.67203,2.06923,7.79319965398194
14.44705,2.27963,1.47519170116157
13.30007,2.02221,8.96250089625009
16.41448,2.20953,7.4996812635463
14.51581,2.08141,5.20510725123491
14.00601,2.03154,5.31233896972498
13.69662,2.12675,2.81225920030597
12.84836,2.08176,20.3252032520325
12.7305,2.13698,2.99026966251817
13.71635,2.2287,2.38852172002226
12.99185,1.98824,36.1219476954197
15.77445,2.19519,0.975173068840392
11.65412,1.92773,7.61231977832925
13.03394,2.05765,2.80109690954978
16.04804,1.97288,16.5357585779248
12.98352,2.11496,1.1154215959006
12.73287,2.10665,6.61642593903625
15.23538,2.19317,2.50565024129412
12.35883,2.10116,7.06204714622675
12.1473,2.04079,3.54937176119827
13.30829,2.02232,5.09933504670991
14.70581,2.1148,1.55990908849832
15.83712,1.99951,4.88987990454954
15.56872,2.06194,2.33681986857725
12.92049,2.1331,6.09328824300034
13.48605,2.13657,5.7269504561516
13.61455,2.12554,2.873810960715
16.70406,2.17593,1.76379597113724
13.75756,2.18174,0.3817548660384
14.45671,2.09824,4.04494745613255
13.25156,2.11888,6.01510995621
12.30371,2.18412,8.71285058332535
13.61666,2.13429,0.639644255450889
14.91176,2.1161,55.5432126194179
13.61462,2.17336,7.77254426463959
15.61774,2.18432,0.878992604156229
11.55576,2.08176,16.8438073742189
11.82702,2.02956,1.8344046256347
14.08623,2.07022,5.33378848328391
12.69731,2.20224,4.31445471764051
11.86497,1.85557,9.38367990391112
13.02742,2.04289,3.68438117133846
12.85951,2.26975,1.67781293728
14.09131,1.99065,5.45491242138108
10.9632,1.95989,0.536996941265423
11.35688,1.94507,8.28143633231748
12.12033,2.09434,0.810647366774158
12.00844,2.06989,5.22919564512587
12.51186,2.04237,6.19739957113995
16.05147,2.12013,23.7874354765813
17.15634,1.97645,20.314467964084
13.6196,2.07593,0.920988404755984
14.45311,2.31587,1.40032683628359
13.88703,2.17254,3.72925601342532
14.32089,2.15,1.28647312107385
11.59365,2.09724,9.38632225121553
12.50215,1.95922,6.10076015471528
12.42424,2.12813,3.81953462790094
12.18397,2.25403,1.17214605877609
12.9136,2.16077,0.612169688540306
11.24043,2.0348,0.907679055578096
15.13915,2.03891,6.49266329048176
12.66792,2.10337,27.747717750215
18.15484,1.87908,0.842265559592815
15.38573,2.16916,2.06066600725354
12.4928,2.06464,1.23819075566782
16.71605,2.1238,2.06836355212483
16.57584,2.22586,3.30840997816449
15.59661,2.05355,2.88370590813666
13.99014,2.11939,23.9400541045223
19.68881,1.95768,3.5083656980069
12.98017,2.05639,4.50028801843318
11.56738,2.12664,0.975049459383827
17.63623,2.08896,2.22937107212684
13.30681,2.11839,2.68885148397713
11.21735,2.04385,2.04258378678693
14.55692,2.2138,0.487377174859721
19.66422,2.1724,4.40319143315075
12.75229,2.07872,1.70020317427933
12.90387,2.03037,5.61261716338329
12.33641,2.09172,4.37893556834205
19.63077,2.3065,0.103086396399563
13.83236,1.91814,18.7059241661834
14.02261,1.98476,6.82370281409504
13.89406,1.95662,1.069734951771
14.55372,2.21473,7.6047940621768
17.16906,2.3296,0.07004128863924
17.28646,2.21302,0.897224704543905
18.22799,2.10979,25.2200448916799
15.06905,2.21137,3.65331501804738
15.34359,1.9855,6.00013200290406
